Temperature,Humidity,CO2,Occupancy
21.7,18.4725,442.5,0
21.65,18.445,443,0
21.6,18.5,442.5,0
21.6,18.5,446.5,0
21.6,18.5,442,0
21.6,18.525,442.5,0
21.6,18.575,440.5,0
21.56666667,18.6,440,0
21.55,18.65,439.25,0
21.5,18.6,442,0
21.5,18.7,442,0
21.5,18.7,438.75,0
21.5,18.7,439,0
21.5,18.7675,440.75,0
21.5,18.79,440,0
21.5,18.79,439.5,0
21.445,18.815,440,0
21.39,18.79,439,0
21.39,18.815,439,0
21.39,18.89,436.75,0
21.39,18.89,440.3333333,0
21.365,18.89,440.75,0
21.365,18.89,443.25,0
21.29,18.89,444,0
21.29,18.945,435.75,0
21.29,19,436.5,0
21.32333333,19.03333333,440.3333333,0
21.29,19.1,439,0
21.29,19.1,438,0
21.29,19.1,437.6666667,0
21.272,19.16,439.75,0
21.26,19.16666667,437.75,0
21.2225,19.2,439.75,0
21.2,19.2,437.5,0
21.2,19.2,435.6666667,0
21.2,19.2675,435.75,0
21.2,19.29,443,0
21.2,19.29,440.25,0
21.15,19.34,439.5,0
21.2,19.39,433.5,0
21.1,19.39,433.5,0
21.1,19.445,439.5,0
21.125,19.5,439,0
21.1,19.5,435,0
21.1,19.55,437,0
21.075,19.575,436,0
21.03333333,19.5,438,0
21.075,19.575,441.25,0
21.03333333,19.6,440.3333333,0
21,19.6,438,0
21,19.675,436,0
21,19.66,440.25,0
21,19.79,444,0
21,19.79,444,0
20.945,19.79,437.2,0
20.89,19.79,439.5,0
20.9175,19.84,433.5,0
20.89,19.84,439.25,0
20.89,19.865,443.75,0
20.85666667,19.82333333,446,0
20.89,19.945,437,0
20.865,19.945,435.75,0
20.89,20,438,0
20.85666667,20,441.3333333,0
20.85666667,20,444.3333333,0
20.815,19.9725,438.5,0
20.815,20,438.75,0
20.79,20,441.5,0
20.79,20,438.75,0
20.79,20,437.3333333,0
20.79,20,438.75,0
20.79,20.075,440,0
20.79,20.15,440.5,0
20.79,20.15,441,0
20.79,20.2,439.3333333,0
20.7225,20.245,436.75,0
20.7225,20.29,435.75,0
20.7225,20.245,436.75,0
20.7,20.365,437.5,0
20.7,20.39,440.75,0
20.7,20.39,441,0
20.7,20.5,433.75,0
20.7,20.5,438,0
20.7,20.525,442.75,0
20.66666667,20.49666667,441,0
20.7,20.575,436.5,0
20.7,20.6,435,0
20.7,20.6,441,0
20.7,20.6,443,0
20.7,20.65,439,0
20.63333333,20.63333333,438,0
20.7,20.7,436.5,0
20.6,20.63333333,437.6666667,0
20.6,20.7,438,0
20.7,20.7,443,0
20.6,20.7,439,0
20.6,20.7,439,0
20.6,20.7,440,0
20.6,20.745,439.5,0
20.6,20.79,431.6666667,0
20.6,20.79,434.5,0
20.6,20.89,437,0
20.6,20.89,441.5,0
20.55,20.89,431,0
20.6,20.89,437,0
20.6,20.96333333,433.6666667,0
20.6,21.03333333,439.6666667,0
20.6,21.05,439.5,0
20.5,21,440,0
20.5,21,436,0
20.6,21,435,0
20.5,21.15,440,0
20.5,21.1,438,0
20.5,21.1,435,0
20.55,21.1,435,0
20.5,21.1,434,0
20.5,21.2,436,0
20.5,21.245,439.5,0
20.5,21.26,441.3333333,0
20.5,21.245,442,0
20.5,21.29,435.5,0
20.5,21.29,436.5,0
20.5,21.29,441.6666667,0
20.5,21.29,442,0
20.5,21.39,440,0
20.5,21.39,437.25,0
20.5,21.39,437,0
20.5,21.445,435.5,0
20.5,21.39,433.5,0
20.5,21.39,436,0
20.5,21.39,439,0
20.5,21.495,438.5,0
20.5,21.55,435.5,0
20.46333333,21.56666667,438.6666667,0
20.4725,21.625,442.5,0
20.5,21.6,437.5,0
20.5,21.6,435,0
20.39,21.6,434,0
20.39,21.6,438,0
20.39,21.63333333,431,0
20.39,21.7,430,0
20.39,21.76,436.6666667,0
20.39,21.76,439.3333333,0
20.5,21.89,437,0
20.39,21.79,443.5,0
20.39,21.89,435,0
20.39,21.89,434,0
20.39,21.89,437.6666667,0
20.39,22,441.5,0
20.39,22,433,0
20.39,22,433.3333333,0
20.39,22,433,0
20.39,22,432,0
20.39,22.1,439,0
20.39,22.05,441,0
20.39,22.1,442.5,0
20.39,22.1,444.5,0
20.39,22.1,440,0
20.39,22.2,433,0
20.39,22.2,436,0
20.39,22.2,441,0
20.39,22.245,433,0
20.35666667,22.29,434.3333333,0
20.34,22.29,434,0
20.34,22.34,437,0
20.29,22.34,438.5,0
20.29,22.29,439,0
20.39,22.39,432,0
20.34,22.445,442,0
20.29,22.5,439.3333333,0
20.29,22.5,432,0
20.29,22.6,434,0
20.29,22.6,434,0
20.29,22.65,435,0
20.29,22.7,437,0
20.29,22.7,437,0
20.29,22.7,437,0
20.29,22.7,436,0
20.29,22.745,438,0
20.29,22.79,428,0
20.29,22.79,433,0
20.29,22.79,435,0
20.29,22.89,439.5,0
20.29,22.89,438.5,0
20.29,22.89,440,0
20.29,23,438,0
20.2,22.89,437,0
20.29,23,435.5,0
20.245,22.9725,436,0
20.26,22.99666667,435.25,0
20.2,23,432,0
20.245,23.05,436,0
20.245,23.05,441,0
20.2,23,437,0
20.2,23.1,438,0
20.2,23.1,436,0
20.2,23.23,438,0
20.2,23.2,435,0
20.2,23.29,441,0
20.2,23.29,436,0
20.1,23.29,434.5,0
20.15,23.29,438,0
20.15,23.29,439,0
20.2,23.35666667,440,0
20.15,23.29,441.5,0
20.15,23.34,439.5,0
20.2,23.39,439,0
20.1,23.34,436.5,0
20.2,23.34,433,0
20.1,23.39,439,0
20.2,23.46333333,439.3333333,0
20.2,23.445,435,0
20.15,23.55,438.5,0
20.15,23.5,441,0
20.15,23.6,441,0
20.15,23.65,442,0
20.15,23.65,440,0
20.15,23.6,440,0
20.2,23.745,444,0
20.2,23.7,443,0
20.15,23.7,441.5,0
20.2,23.7,440.5,0
20.15,23.895,440,0
20.15,24,442,0
20.1,24.05,434.5,0
20.13333333,24.03333333,437.6666667,0
20.1,24.06666667,441.6666667,0
20.1,24,436,0
20.1,24.15,440,0
20.1,24.1,445,0
20.1,24.1,441,0
20.1,24.2,443,0
20.1,24.1,438.5,0
20.2,24.1,439,0
20.1,24,444,0
20.1,24.05,438.5,0
20.1,24.2,439,0
20.1,24.15,437,0
20.1,24.2,435.3333333,0
20.1,24.2,440,0
20.1,24.2,435,0
20.05,24.2,440,0
20.1,24.245,439.5,0
20.1,24.245,445,0
20.05,24.245,442,0
20.06666667,24.29,441,0
20,24.32333333,441.5,0
20.1,24.39,440,0
20.06666667,24.46333333,439.3333333,0
20.1,24.5,446,0
20,24.445,445,0
20,24.5,444,0
20.1,24.6,445,0
20,24.5,443.5,0
20,24.5,444,0
20.1,24.7,443,0
20,24.6,443,0
20,24.7,443,0
20,24.7,442,0
20,24.7,447,0
20,24.745,441.5,0
20,24.79,441.6666667,0
20,24.89,434,0
20,24.89,439,0
20,24.89,440,0
20,24.945,439,0
20,25,437,0
20,25,442,0
20,25.06666667,446.3333333,0
20,25.025,442,0
20,25.1,440.5,0
20,25.05,441,0
20,25,443,0
20,25,441.6666667,0
20,25,438.5,0
20,25,443,0
20.025,25.025,440.5,0
20.025,25.05,441.25,0
20.05,25.1,443.5,0
20,25,445.5,0
20,25.1,447,0
20,25.1,445,0
20,25.06666667,443,0
20.1,25.2,444,0
20,25.13333333,445.3333333,0
20.05,25.15,443,0
20,25.2,440.5,0
20,25.2,440.5,0
20,25.2,439,0
20.03333333,25.23,447,0
20,25.2,447,0
20,25.29,442,0
20,25.2675,439,0
20,25.29,440,0
20,25.34,440,0
20.03333333,25.35666667,442,0
20,25.34,440,0
20,25.39,439.5,0
20,25.445,439.5,0
20,25.5,440,0
20,25.55,441,0
20,25.6,443,0
20,25.65,442,0
20,25.7,445,0
20,25.65,441,0
20,25.7,439.5,0
19.945,25.745,440,0
20,25.84,434,0
20,25.89,440,0
20,25.89,443,0
19.945,25.89,442.5,0
19.89,25.89,441,0
19.945,25.89,443,0
19.92666667,25.96333333,444.3333333,0
19.92666667,26,446.3333333,0
19.89,26.1,436,0
19.89,26.1,438.5,0
20,26.1,436,0
19.89,26.1,443,0
19.89,26.1,445.5,0
19.89,26.1,445.5,0
19.89,26.2,441.3333333,0
19.89,26.2,440,0
19.89,26.245,438.5,0
19.89,26.245,443.5,0
19.89,26.2,441,0
19.89,26.29,439,0
19.89,26.29,440.5,0
19.89,26.29,444,0
19.89,26.29,439,0
19.89,26.29,438,0
19.89,26.29,438,0
19.89,26.39,440,0
19.89,26.39,443,0
19.79,26.39,435,0
19.89,26.6,439,0
19.89,26.6,438,0
19.82333333,26.6,440.3333333,0
19.79,26.5,438,0
19.82333333,26.6,440.6666667,0
19.89,26.6,435.3333333,0
19.84,26.6,437,0
19.89,26.6,438,0
19.89,26.6,441,0
19.89,26.55,442,0
19.89,26.6,441.5,0
19.89,26.6,440.5,0
19.89,26.6,443.6666667,0
19.89,26.7,441,0
19.89,26.79,440,0
19.89,26.84,429.5,0
19.89,26.7,433,0
19.89,26.675,443,0
19.89,26.7,438.75,0
19.89,26.7,441,0
19.89,26.79,443,0
19.89,26.7,438.6666667,0
19.89,26.79,437,0
19.89,26.79,438,0
19.89,26.79,437.5,0
19.89,26.84,445,0
19.89,26.89,443,0
19.89,26.89333333,440.6666667,0
19.89,26.945,441.5,0
19.89,27,442.5,0
19.89,27,440.5,0
19.89,27.1,438,0
19.89,27.1,438,0
19.89,27.1,438.5,0
19.79,27.1,441,0
19.89,27.2,444,0
19.89,27.245,441.5,0
19.89,27.29,438,0
19.89,27.29,441,0
19.79,27.2,440.5,0
19.79,27.23,443,0
19.79,27.29,442,0
19.79,27.29,446,0
19.79,27.29,444,0
19.79,27.29,438,0
19.79,27.29,438,0
19.79,27.29,437,0
19.79,27.35666667,437,0
19.79,27.39,443.5,0
19.79,27.5,444,0
19.79,27.39,442,0
19.79,27.5,440,0
19.79,27.5,441,0
19.79,27.5,443.6666667,0
19.79,27.5,438.3333333,0
19.79,27.5,444,0
19.79,27.5,444.5,0
19.79,27.6,440,0
19.79,27.65,441,0
19.79,27.7,436.5,0
19.745,27.7,435,0
19.79,27.7,442,0
19.79,27.7,443,0
19.79,27.79,441,0
19.7,27.79,439,0
19.7,27.84,437,0
19.7,27.89,440,0
19.73,27.96333333,439,0
19.79,28,438,0
19.7,27.945,438,0
19.745,27.945,443,0
19.79,27.79,439,0
19.745,27.79,441,0
19.79,27.79,437.5,0
19.79,27.79,439.5,0
19.79,27.79,435.5,0
19.79,27.79,438,0
19.79,27.79,437,0
19.79,27.79,434.6666667,0
19.79,27.79,439,0
19.79,27.79,438,0
19.79,27.84,441.5,0
19.79,27.79,439.5,0
19.79,27.945,436,0
19.79,28.05,433.5,0
19.79,28.05,433,0
19.79,28.15,433.5,0
19.79,28.03333333,431.6666667,0
19.79,28.1,431.5,0
19.79,28.2,430.5,0
19.76,28.23,435,0
19.7,28.29,438,0
19.745,28.34,439.5,0
19.7,28.39,440.5,0
19.7,28.39,435.5,0
19.7,28.39,435.5,0
19.7,28.445,438.5,0
19.7,28.5,437,0
19.7,28.5,430.5,0
19.7,28.5,433.5,0
19.7,28.445,437.5,0
19.7,28.5,436.5,0
19.7,28.5,439,0
19.7,28.5,437,0
19.7,28.5,440.5,0
19.7,28.53333333,441.3333333,0
19.7,28.56666667,439.6666667,0
19.7,28.6,440,0
19.65,28.6,439.5,0
19.7,28.65,436,0
19.65,28.65,438.5,0
19.65,28.65,440.5,0
19.7,28.7,437.5,0
19.6,28.6,435,0
19.7,28.7,435.5,0
19.7,28.7,440,0
19.6,28.6,438,0
19.66666667,28.73,439.6666667,0
19.65,28.745,441,0
19.65,28.79,438,0
19.7,28.945,440,0
19.7,28.945,441.5,0
19.6,28.89,439,0
19.6,28.84,435,0
19.65,28.945,437,0
19.65,28.945,438.5,0
19.6,28.89,439,0
19.7,29,441,0
19.65,28.945,441,0
19.6,28.89,444.5,0
19.65,28.945,443.5,0
19.7,29.05,437.5,0
19.7,29,438.5,0
19.6,28.89,433.5,0
19.7,29,432,0
19.7,28.89,433,0
19.66666667,28.85666667,433,0
19.7,28.89,439,0
19.7,29,440,0
19.65,28.89,439,0
19.7,28.945,437.5,0
19.7,29.05,438,0
19.65,28.945,441,0
19.7,29.05,438.5,0
19.7,29.05,437.5,0
19.7,29.05,444,0
19.7,29.1,439,0
19.7,29.1,438,0
19.66666667,29.1,439.6666667,0
19.7,29,438,0
19.7,29,438,0
19.7,29.05,438.5,0
19.7,29,438,0
19.7,29.16666667,439.6666667,0
19.7,29.1,436,0
19.6,29.1,438,0
19.66666667,29.1,440.6666667,0
19.7,29.1,440,0
19.65,29.2,435,0
19.65,29.245,438,0
19.65,29.245,439.5,0
19.65,29.29,432.5,0
19.65,29.34,433,0
19.6,29.29,432,0
19.6,29.29,437,0
19.65,29.34,435,0
19.6,29.29,438,0
19.7,29.39,438,0
19.6,29.29,439.3333333,0
19.63333333,29.35666667,436.6666667,0
19.6,29.39,432,0
19.6,29.39,438,0
19.6,29.39,440.6666667,0
19.6,29.39,438,0
19.6,29.39,438.5,0
19.6,29.46333333,438.6666667,0
19.6,29.5,437.5,0
19.6,29.445,437,0
19.6,29.5,440,0
19.55,29.5,441,0
19.6,29.5,438,0
19.6,29.5,439,0
19.6,29.5,440.5,0
19.6,29.6,439.5,0
19.5,29.65,440,0
19.55,29.65,442,0
19.55,29.7,441.5,0
19.5,29.7,441.6666667,0
19.55,29.7,440,0
19.525,29.675,437.25,0
19.6,29.7,435,0
19.6,29.6,443,0
19.6,29.55,437,0
19.6,29.63333333,436.6666667,0
19.6,29.5,436,0
19.6,29.5,437,0
19.6,29.5,438,0
19.6,29.5,439.5,0
19.6,29.5,440,0
19.6,29.5,440,0
19.6,29.55,442,0
19.6,29.5,439.5,0
19.6,29.6,434.3333333,0
19.6,29.55,435.5,0
19.6,29.7,437,0
19.6,29.66666667,437.6666667,0
19.6,29.65,440.5,0
19.6,29.7,439.5,0
19.6,29.79,440,0
19.6,29.79,436.5,0
19.6,29.79,435.5,0
19.6,29.79,434,0
19.6,29.79,430,0
19.6,29.84,433.5,0
19.6,29.89,435.5,0
19.6,29.89,439,0
19.6,29.89,435,0
19.6,29.89,440,0
19.6,29.89,443,0
19.55,29.89,439,0
19.6,29.92666667,437.5,0
19.55,29.945,439.6666667,0
19.6,29.89,446,0
19.55,29.89,441,0
19.55,29.89,442,0
19.55,29.945,442,0
19.5,30,439.5,0
19.6,30,437,0
19.5,30.03333333,436.6666667,0
19.5,30,435,0
19.5,30,434,0
19.55,30,436,0
19.55,30,438.5,0
19.5,30,437,0
19.5,30.1,435.5,0
19.5,30.06666667,437,0
19.5,30.1,438.5,0
19.5,30.1,436.6666667,0
19.5,30.1,436.5,0
19.5,30.1,438,0
19.5,30.1,436,0
19.5,30.1,431,0
19.5,30.13333333,433,0
19.5,30.1,436,0
19.6,30.2,438,0
19.5,30.2,436.5,0
19.5,30.2,439,0
19.5,30.2,438,0
19.5,30.2,436.5,0
19.5,30.2675,436.5,0
19.5,30.29,441.5,0
19.5,30.29,442.5,0
19.5,30.29,440.5,0
19.5,30.29,444.6666667,0
19.5,30.29,439,0
19.5,30.245,437,0
19.5,30.2,438,0
19.55,30.15,438.5,0
19.5,30.1,434,0
19.5,30.1,433.5,0
19.5,30.1,437.3333333,0
19.5,30.1,442,0
19.5,30.15,443.5,0
19.5,30.15,445.5,0
19.5,30.1,439,0
19.6,30.1,442,0
19.53333333,30.1,439.6666667,0
19.5,30.1,440,0
19.5,30.15,438.5,0
19.56666667,30.16666667,442.6666667,0
19.56666667,30.2,436.3333333,0
19.56666667,30.2,438,0
19.5,30.2,437,0
19.6,30.2,441.5,0
19.6,30.2,441,0
19.5,30.2,439,0
19.55,30.2,441.5,0
19.53333333,30.32333333,437,0
19.55,30.34,437.5,0
19.5,30.39,443,0
19.5,30.29,437,0
19.5,30.39,433,0
19.5,30.39,434.5,0
19.5,30.39,436,0
19.56666667,30.39,439.6666667,0
19.5,30.5,439,0
19.5,30.5,441,0
19.5,30.5,439,0
19.5,30.5,440,0
19.5,30.6,436,0
19.5,30.6,436,0
19.5,30.6,437.75,0
19.445,30.55,435,0
19.5,30.6,438.5,0
19.5,30.6,439,0
19.39,30.55,436.5,0
19.445,30.65,440,0
19.39,30.55,441.5,0
19.42666667,30.53333333,441,0
19.39,30.55,440,0
19.445,30.55,433,0
19.39,30.6,440,0
19.5,30.7,435,0
19.39,30.6,436,0
19.39,30.7,436,0
19.445,30.7,431.5,0
19.39,30.7,439,0
19.39,30.7,440.5,0
19.39,30.7,438,0
19.39,30.745,438,0
19.39,30.79,438,0
19.39,30.79,433.6666667,0
19.39,30.79,439,0
19.39,30.745,438,0
19.39,30.745,439.5,0
19.39,30.745,436,0
19.39,30.7,437,0
19.39,30.79,437,0
19.39,30.73,446.3333333,0
19.5,30.79,447,0
19.39,30.79,440,0
19.39,30.79,441,0
19.39,30.84,438,0
19.39,30.89,434,0
19.39,30.89,435.3333333,0
19.39,30.92666667,439.3333333,0
19.39,30.945,438.5,0
19.39,30.89,434.5,0
19.39,30.82333333,441.3333333,0
19.42666667,30.86,441,0
19.39,30.89,437,0
19.39,30.89,433.5,0
19.39,30.89,434,0
19.39,30.84,439,0
19.39,30.84,441.5,0
19.39,30.84,440,0
19.39,30.89,443,0
19.39,31,441.6666667,0
19.39,31,437,0
19.39,31.05,434.5,0
19.39,31.1,436.6666667,0
19.29,31.1,442,0
19.34,31.05,434.5,0
19.39,31.1,437,0
19.39,31,439,0
19.39,31.05,435.5,0
19.39,31.1,434,0
19.39,31.06666667,433,0
19.39,31.1,440,0
19.39,31.1,436,0
19.39,31.1,434,0
19.39,31.05,431.5,0
19.35666667,31.1,437,0
19.39,31.1,437,0
19.39,31.1,440.5,0
19.39,31.1,440,0
19.39,31.1,440.6666667,0
19.39,31.1,440,0
19.34,31.15,440,0
19.39,31.1,441,0
19.39,31.1,435,0
19.39,31.1,439,0
19.39,31.1,438,0
19.39,31.1,437,0
19.39,31.1,436.6666667,0
19.34,31.1,436.5,0
19.39,31.1,436,0
19.39,31.15,436.5,0
19.29,31.2,435.5,0
19.39,31.2,437,0
19.34,31.2,437.5,0
19.29,31.2,437,0
19.34,31.2,431,0
19.39,31.2,433,0
19.35666667,31.2,439,0
19.34,31.15,438,0
19.29,31.15,438,0
19.39,31.16666667,441,0
19.39,31,438,0
19.39,31.1,437,0
19.39,31.05,437,0
19.39,31.1,437,0
19.39,31.05,437,0
19.39,31,434,0
19.39,31.06666667,437.6666667,0
19.39,31,443,0
19.42666667,31,439,0
19.39,31,440,0
19.445,31,434,0
19.39,31,435,0
19.39,30.945,432,0
19.39,31,437,0
19.39,31,433.5,0
19.39,31,435,0
19.445,31,436.5,0
19.445,31,434.5,0
19.39,31,438.3333333,0
19.39,31,440.5,0
19.39,31,438.6666667,0
19.39,31,436.5,0
19.39,31,437,0
19.39,31,443.5,0
19.39,31.1,436.5,0
19.39,31.1,435,0
19.5,31.2,438.5,0
19.39,31.1,437.5,0
19.39,31.15,433.5,0
19.39,31.2,434,0
19.39,31.2,436,0
19.39,31.2,434,0
19.39,31.2,434.5,0
19.39,31.2,433.6666667,0
19.39,31.2,431.5,0
19.39,31.2,432,0
19.39,31.2,438,0
19.39,31.2,437.5,0
19.39,31.2,433,0
19.39,31.2,437,0
19.39,31.2,433.5,0
19.39,31.245,434.5,0
19.34,31.2,433.5,0
19.29,31.245,433.5,0
19.34,31.2,433.5,0
19.39,31.245,436.5,0
19.29,31.29,436,0
19.34,31.29,433,0
19.29,31.29,434,0
19.32333333,31.29,431,0
19.39,31.29,436,0
19.29,31.29,439.5,0
19.29,31.29,439,0
19.39,31.29,435.5,0
19.29,31.34,437,0
19.29,31.39,436.5,0
19.39,31.39,438,0
19.29,31.39,433,0
19.29,31.46333333,435,0
19.29,31.5,434.3333333,0
19.39,31.39,438,0
19.32333333,31.35666667,435,0
19.29,31.29,434.5,0
19.29,31.39,434.3333333,0
19.29,31.29,434,0
19.39,31.29,439,0
19.32333333,31.29,441.6666667,0
19.29,31.29,439,0
19.29,31.29,439,0
19.32333333,31.29,436.3333333,0
19.39,31.29,436.5,0
19.39,31.29,436,0
19.39,31.29,438,0
19.39,31.29,435,0
19.39,31.2,434,0
19.39,31.29,434,0
19.39,31.29,436.3333333,0
19.39,31.29,430.6666667,0
19.39,31.29,436,0
19.39,31.29,433,0
19.34,31.29,432,0
19.39,31.29,431,0
19.39,31.29,437,0
19.34,31.445,437,0
19.32333333,31.42666667,439.3333333,0
19.29,31.39,438,0
19.29,31.29,438,0
19.29,31.39,436,0
19.39,31.39,436,0
19.29,31.445,438.5,0
19.39,31.39,437.25,0
19.29,31.445,436,0
19.34,31.5,433.5,0
19.35666667,31.5,434,0
19.29,31.5,433,0
19.29,31.5,433,0
19.29,31.55,438.5,0
19.29,31.6,440.3333333,0
19.29,31.6,437.3333333,0
19.29,31.6,436,0
19.29,31.6,430,0
19.29,31.6,431,0
19.29,31.6,431.5,0
19.2,31.5,434,0
19.29,31.63333333,429.6666667,0
19.245,31.55,429.5,0
19.245,31.65,430,0
19.2,31.6,430,0
19.245,31.6,429,0
19.2,31.6,435,0
19.23,31.63333333,432,0
19.245,31.65,435.5,0
19.245,31.7,434.5,0
19.26,31.7,434,0
19.29,31.7,435,0
19.2,31.6,435,0
19.29,31.7,436.5,0
19.2,31.6,434.5,0
19.29,31.7,432,0
19.2,31.53333333,432.6666667,0
19.26,31.56666667,437,0
19.245,31.6,435.5,0
19.29,31.7,429.5,0
19.29,31.7,430,0
19.29,31.7,437,0
19.29,31.7,438,0
19.29,31.7,436.3333333,0
19.2,31.6,435,0
19.29,31.6,433,0
19.29,31.6,436.5,0
19.245,31.55,439,0
19.29,31.6,432,0
19.29,31.5,434.5,0
19.29,31.6,433.5,0
19.29,31.55,434,0
19.29,31.55,434,0
19.29,31.5,435,0
19.29,31.55,433.5,0
19.29,31.5,428.5,0
19.29,31.5,428.3333333,0
19.29,31.5,431,0
19.29,31.5,435.5,0
19.29,31.5,436.6666667,0
19.29,31.55,434,0
19.34,31.6,432.5,0
19.29,31.5,431.5,0
19.29,31.5,437,0
19.34,31.55,439.5,0
19.29,31.5,436,0
19.29,31.5,431.6666667,0
19.29,31.55,434.5,0
19.29,31.55,435,0
19.29,31.6,433.5,0
19.29,31.6,435,0
19.29,31.6,436,0
19.29,31.6,433.3333333,0
19.29,31.55,436.5,0
19.29,31.6,441,0
19.29,31.6,436,0
19.29,31.6,433,0
19.2,31.6,432,0
19.245,31.65,429,0
19.2,31.6,433,0
19.23,31.63333333,434.3333333,0
19.29,31.7,432,0
19.245,31.65,437.5,0
19.2,31.6,437.5,0
19.245,31.65,437.5,0
19.29,31.7,438,0
19.2,31.6,439.3333333,0
19.2,31.6,437.5,0
19.29,31.7,433,0
19.2,31.6,433,0
19.245,31.7,431,0
19.2,31.6,431,0
19.2,31.7,433,0
19.2,31.7,435,0
19.2,31.7,431,0
19.2,31.7,431.5,0
19.2,31.7,427,0
19.2,31.7,426,0
19.2,31.7,435,0
19.2225,31.7,434.25,0
19.2,31.6,434,0
19.245,31.65,435,0
19.2,31.55,434.5,0
19.23,31.56666667,432,0
19.2,31.5,432,0
19.29,31.7,433,0
19.26,31.66666667,437.3333333,0
19.2,31.5,437,0
19.2,31.5,435,0
19.245,31.5,431,0
19.2,31.5,435,0
19.2,31.5,431.5,0
19.2,31.6,429.5,0
19.2,31.5,435,0
19.2,31.55,432,0
19.2,31.6,428.6666667,0
19.2,31.55,432.5,0
19.2,31.5,435,0
19.29,31.6,441,0
19.2,31.5,430.5,0
19.2,31.5,430,0
19.2,31.445,434,0
19.2,31.39,436,0
19.245,31.445,436.5,0
19.2,31.5,433.5,0
19.245,31.445,431,0
19.26,31.46333333,428.3333333,0
19.26,31.46333333,431.6666667,0
19.2,31.39,435,0
19.2,31.39,435,0
19.2,31.39,434,0
19.2,31.39,433.5,0
19.2,31.39,432.5,0
19.2,31.39,429,0
19.2,31.39,436.3333333,0
19.2,31.39,432.3333333,0
19.2,31.39,429.3333333,0
19.2,31.39,423.5,0
19.2,31.39,429,0
19.16666667,31.39,428.6666667,0
19.2,31.39,432,0
19.16666667,31.39,426.6666667,0
19.2,31.39,431,0
19.13333333,31.39,433.3333333,0
19.2,31.39,437.5,0
19.2,31.39,428,0
19.15,31.39,432.5,0
19.1,31.39,432,0
19.1,31.39,436,0
19.1,31.39,433,0
19.1,31.445,435.5,0
19.1,31.445,433,0
19.1,31.445,430,0
19.1,31.5,432,0
19.1,31.39,439,0
19.1,31.39,441,0
19.1,31.39,442,0
19.1,31.46333333,440.6666667,0
19.1,31.5,439,0
19.1,31.5,435,0
19.05,31.445,436,0
19,31.39,437.5,0
19,31.39,439,0
19,31.39,440.5,0
19,31.35666667,435.3333333,0
19,31.39,432,0
19.1,31.39,434,0
19.1,31.29,431,0
19.1,31.29,436,0
19.1,31.245,435.5,0
19.13333333,31.2,433.6666667,0
19.15,31.2,428.5,0
19.13333333,31.2,430,0
19.16666667,31.2,429.6666667,0
19.2,31.2,431.6666667,0
19.2,31.2,431,0
19.2,31.2,431.5,0
19.2,31.2,435.5,0
19.2,31.13333333,433,0
19.2,31.1,430,0
19.2,31.1,432,0
19.2,31.1,431,0
19.29,31.2,434,0
19.245,31.15,431,0
19.2,31.1,430.5,0
19.2,31.1,429,0
19.245,31.15,427.5,0
19.2,31.1,429.5,0
19.2,31.1,436,0
19.2,31.1,435.5,0
19.26,31.16666667,436.6666667,0
19.29,31.2,437,0
19.23,31.13333333,432,0
19.2,31,432,0
19.245,31.1,431,0
19.245,31.05,432,0
19.26,31.1,442,0
19.29,31.1,441,0
19.2,31.05,438,0
19.23,31.1,437.6666667,0
19.2,31.05,436,0
19.2,31.05,436.5,0
19.2,31.1,437,0
19.29,31.2,433,0
19.23,31.1,433.3333333,0
19.245,31.05,432,0
19.245,31.1,437,0
19.245,31.1,438.5,0
19.26,31.16666667,436.6666667,0
19.2675,31.175,435.5,0
19.26,31.1,434,0
19.245,31.15,436.75,0
19.2225,31.125,430.5,0
19.2675,31.175,427,0
19.23,31.13333333,430.6666667,0
19.245,31.15,437.25,0
19.29,31.2,438,0
19.2225,31.1,432.5,0
19.23,31.13333333,428,0
19.2675,31.175,429,0
19.23,31.13333333,434,0
19.245,31.175,434,0
19.2225,31.15,435.5,0
19.245,31.15,439,0
19.23,31.13333333,439,0
19.2225,31.125,430.5,0
19.245,31.15,424.5,0
19.2,31.1,428.6666667,0
19.2225,31.125,432,0
19.245,31.15,429.2,0
19.245,31.15,430.3333333,0
19.2,31.1,431.8,0
19.2,31.1,431.3333333,0
19.2,31.1,431.5,0
19.2,31.125,433.5,0
19.23,31.16666667,433,0
19.2,31.13333333,430,0
19.2,31.125,432.5,0
19.2,31.175,434.5,0
19.2,31.1,439.5,0
19.2,31.1,438.6666667,0
19.2,31.1,432,0
19.2,31.125,439,0
19.2,31.13333333,438.3333333,0
19.2,31.16666667,437,0
19.2,31.2,435.75,0
19.2,31.13333333,437.3333333,0
19.2225,31.175,439.5,0
19.2,31.2,431,0
19.23,31.2,433.3333333,0
19.2225,31.15,442.25,0
19.23,31.13333333,435.6666667,0
19.2225,31.2,431.5,0
19.26,31.2,430.6666667,0
19.245,31.15,428.75,0
19.2675,31.175,430.75,0
19.2675,31.15,437.25,0
19.26,31.16666667,438,0
19.29,31.1,434.5,0
19.26,31.06666667,435,0
19.29,31.05,435.25,0
19.29,31.1,437.75,0
19.29,31.1,435,0
19.29,31.06666667,438.3333333,0
19.29,31.075,437.5,0
19.29,31,436.5,0
19.29,31,439,0
19.29,31.1,440,0
19.29,31.06666667,437.6666667,0
19.29,31,432.75,0
19.29,31,435,0
19.2675,31,436.5,0
